"Reviews","Size","Price","Last.Updated","Minimum.Android.Version","install","Content"
0.0104114723110008,0.0271080138367409,0.265773991420806,0.0468963099846757,0.466382656869518,0.00225587689100719,0.191357745757734
0.00767266828057195,0.0235957819108688,0.0244237136107234,0.0540702221041398,0.526370962171327,0.00205461111938847,0.16094253850416
0.00157581916763143,0.0223819202321303,1.88539108028726e-50,0.0523880775311057,0.633414935498695,0.00051704790036866,0.00653821120473587
0.000931324450469217,0.0256912494533567,0,0.0373384460284599,0.656822831719541,0.000405753139363769,0
0.00162847488586567,0.0547138457230061,0.23069937838598,0.871495699313966,0.140018512174111,0.000318877272609058,4.51579757753896e-10
0.000970237720713419,0.0291654404941474,0.176872151996609,0.557436521620761,0.421525326910339,0.00038863280051683,0.000980604807845703
0.00245121231806998,0.0466193660794565,0.00711475691223451,0.474136935793624,0.4220429615592,0.000763805652441489,0.284434588775843
0.0048008506110361,0.0187091006744434,1.21109489541955e-14,0.103803870554843,0.397614694347435,0.0015985708094494,0.800615832306605
0.0107512977167176,0.0257325804235232,5.12250233803924e-11,0.0418267554411268,0.444027041116593,0.00313664826476899,0.471294049466398
0.012684602953205,0.02954242114414,3.58043927726692e-21,0.0291481426354528,0.456487188312359,0.00412367767404117,0.333333347939359
0.00527945800334062,0.0351431762070963,9.87667210103129e-40,0.0208596615978762,0.647207256519463,0.00210359378491976,0.238503281469637
0.00123519878900649,0.0398454250157162,5.20015208178123e-58,0.0451316300153107,0.747935946146058,0.00037404309071957,1.13433781734544e-06
